"","Auth","tax_id"
"908","Telenta,F.",10407
"909","Telenta,F.",10407
"910","Palacios,Poggio.",10407
"911","Palacios,Poggio.",10407
"912","Palacios,Poggio.",10407
"913","Palacios,Poggio.",10407
"914","Palacios,Poggio.",10407
"915","G.F.",10407
"916","G.F.",10407
"917","G.F.",10407
"918","G.F.",10407
"919","Lopez,J.L.",10407
"920","Lopez,J.L.",10407
"921","Lopez,J.L.",10407
"922","Gonzalez,J.",10407
"923","Gonzalez,J.",10407
"924","Lemberg,A.",10407
"925","Orvell,C.",1979165
"926","Orvell,C.",1979165
"927","Kalantari,M.",1979165
"928","Orvell,C.",1979165
"929","Orvell,C.",1979165
"930","Kalantari,M.",1979165
"931","Gu,M.",46473
"932","de Lamballerie,X.",11103
"933","de Lamballerie,X.",11103
"934","de Lamballerie,X.",11103
"935","Charrel,R.N.",11103
"936","Charrel,R.N.",11103
"937","Almani,K.",11103
"938","Emmenegger,E.J.",11290
"939","McVeigh,R.R.",10736
"940","Vargas,H.E.",11103
"941","Vargas,H.E.",11103
"942","Vargas,H.E.",11103
"943","Wang,L.F.",11103
"944","Wang,L.F.",11103
"945","Laskus,T.",11103
"946","Zhu,T.",11676
"947","Zhu,T.",11676
"948","Zhu,T.",11676
"949","Zhu,T.",11676
"950","Zhu,T.",11676
"951","Zhu,T.",11676
"952","Wang,N.",11676
"953","Wang,N.",11676
"954","Wang,N.",11676
"955","Wang,N.",11676
"956","Wang,N.",11676
"957","Car,A.",11676
"958","Car,A.",11676
"959","Car,A.",11676
"960","Car,A.",11676
"961","Nam,D.S.",11676
"962","Nam,D.S.",11676
"963","Nam,D.S.",11676
"964","Moor-Jankowski,R.",11676
"965","Moor-Jankowski,R.",11676
"966","Cooper,D.A",11676
"967","Bloch,N.",10571
"968","Vargas,H.E.",11103
"969","Vargas,H.E.",11103
"970","Vargas,H.E.",11103
"971","Wang,L.F.",11103
"972","Wang,L.F.",11103
"973","Laskus,T.",11103
"974","Zalloua,P.A.",12282
"975","Zalloua,P.A.",12282
"976","Buzayan,J.M.",12282
"977","Lu,M.",271108
"978","Lu,M.",271108
"979","Dinsmore,P.K.",46654
"980","Wu,Z.C.Hu.J.S.Polston.J.E.",222059
"981","Wu,Z.C.Hu.J.S.Polston.J.E.",222059
"982","Ullman,D.E.",222059
"983","Wu,Z.C.",222059
"984","Wu,Z.C.",222059
"985","Wu,Z.C.",222059
"986","Wu,Z.C.",222059
"987","Hu,J.S.",222059
"988","Hu,J.S.",222059
"989","Hu,J.S.",222059
"990","Pollston,J.E.",222059
"991","Pollston,J.E.",222059
"992","Ullman,D.E.",222059
"993","Gao,F.",11676
"994","Gao,F.",11676
"995","Gao,F.",11676
"996","Gao,F.",11676
"997","Gao,F.",11676
"998","Gao,F.",11676
"999","Gao,F.",11676
"1000","Gao,F.",11676
"1001","Gao,F.",11676
"1002","Gao,F.",11676
"1003","Robertson,D.L.",11676
"1004","Robertson,D.L.",11676
"1005","Robertson,D.L.",11676
"1006","Robertson,D.L.",11676
"1007","Robertson,D.L.",11676
"1008","Robertson,D.L.",11676
"1009","Robertson,D.L.",11676
"1010","Robertson,D.L.",11676
"1011","Robertson,D.L.",11676
"1012","Morrison,S.G.",11676
"1013","Morrison,S.G.",11676
"1014","Morrison,S.G.",11676
"1015","Morrison,S.G.",11676
"1016","Morrison,S.G.",11676
"1017","Morrison,S.G.",11676
"1018","Morrison,S.G.",11676
"1019","Morrison,S.G.",11676
"1020","Hui,H.",11676
"1021","Hui,H.",11676
"1022","Hui,H.",11676
"1023","Hui,H.",11676
"1024","Hui,H.",11676
"1025","Hui,H.",11676
"1026","Hui,H.",11676
"1027","Craig,S.",11676
"1028","Craig,S.",11676
"1029","Craig,S.",11676
"1030","Craig,S.",11676
"1031","Craig,S.",11676
"1032","Craig,S.",11676
"1033","Fultz,P.N.",11676
"1034","Fultz,P.N.",11676
"1035","Fultz,P.N.",11676
"1036","Fultz,P.N.",11676
"1037","Fultz,P.N.",11676
"1038","Decker,J.",11676
"1039","Decker,J.",11676
"1040","Decker,J.",11676
"1041","Decker,J.",11676
"1042","Girard,M.",11676
"1043","Girard,M.",11676
"1044","Girard,M.",11676
"1045","Shaw,G.M.",11676
"1046","Shaw,G.M.",11676
"1047","Hahn,B.H.",11676
"1048","Feng,G.",11676
"1049","Feng,G.",11676
"1050","Feng,G.",11676
"1051","Feng,G.",11676
"1052","Feng,G.",11676
"1053","Feng,G.",11676
"1054","Feng,G.",11676
"1055","Feng,G.",11676
"1056","Feng,G.",11676
"1057","Feng,G.",11676
"1058","Robertson,D.L.",11676
"1059","Robertson,D.L.",11676
"1060","Robertson,D.L.",11676
"1061","Robertson,D.L.",11676
"1062","Robertson,D.L.",11676
"1063","Robertson,D.L.",11676
"1064","Robertson,D.L.",11676
"1065","Robertson,D.L.",11676
"1066","Robertson,D.L.",11676
"1067","Morrison,S.G.",11676
"1068","Morrison,S.G.",11676
"1069","Morrison,S.G.",11676
"1070","Morrison,S.G.",11676
"1071","Morrison,S.G.",11676
"1072","Morrison,S.G.",11676
"1073","Morrison,S.G.",11676
"1074","Morrison,S.G.",11676
"1075","Hui,H.",11676
"1076","Hui,H.",11676
"1077","Hui,H.",11676
"1078","Hui,H.",11676
"1079","Hui,H.",11676
"1080","Hui,H.",11676
"1081","Hui,H.",11676
"1082","Craig,S.",11676
"1083","Craig,S.",11676
"1084","Craig,S.",11676
"1085","Craig,S.",11676
"1086","Craig,S.",11676
"1087","Craig,S.",11676
"1088","Fultz,P.N.",11676
"1089","Fultz,P.N.",11676
"1090","Fultz,P.N.",11676
"1091","Fultz,P.N.",11676
"1092","Fultz,P.N.",11676
"1093","Decker,J.",11676
"1094","Decker,J.",11676
"1095","Decker,J.",11676
"1096","Decker,J.",11676
"1097","Girard,M.",11676
"1098","Girard,M.",11676
"1099","Girard,M.",11676
"1100","Shaw,G.M.",11676
"1101","Shaw,G.M.",11676
"1102","Hahn,B.H.",11676
"1103","Xu,X.",41857
"1104","Xu,X.",41857
"1105","Xu,X.",41857
"1106","Xu,X.",41857
"1107","Cox,N.",41857
"1108","Cox,N.",41857
"1109","Cox,N.",41857
"1110","Bender,C.",41857
"1111","Bender,C.",41857
"1112","Regnery,H.",41857
"1113","Gao,F.",11676
"1114","Gao,F.",11676
"1115","Gao,F.",11676
"1116","Gao,F.",11676
"1117","Gao,F.",11676
"1118","Gao,F.",11676
"1119","Gao,F.",11676
"1120","Gao,F.",11676
"1121","Gao,F.",11676
"1122","Gao,F.",11676
"1123","Robertson,D.L.",11676
"1124","Robertson,D.L.",11676
"1125","Robertson,D.L.",11676
"1126","Robertson,D.L.",11676
"1127","Robertson,D.L.",11676
"1128","Robertson,D.L.",11676
"1129","Robertson,D.L.",11676
"1130","Robertson,D.L.",11676
"1131","Robertson,D.L.",11676
"1132","Morrison,S.G.",11676
"1133","Morrison,S.G.",11676
"1134","Morrison,S.G.",11676
"1135","Morrison,S.G.",11676
"1136","Morrison,S.G.",11676
"1137","Morrison,S.G.",11676
"1138","Morrison,S.G.",11676
"1139","Morrison,S.G.",11676
"1140","Hui,H.",11676
"1141","Hui,H.",11676
"1142","Hui,H.",11676
"1143","Hui,H.",11676
"1144","Hui,H.",11676
"1145","Hui,H.",11676
"1146","Hui,H.",11676
"1147","Craig,S.",11676
"1148","Craig,S.",11676
"1149","Craig,S.",11676
"1150","Craig,S.",11676
"1151","Craig,S.",11676
"1152","Craig,S.",11676
"1153","Fultz,P.N.",11676
"1154","Fultz,P.N.",11676
"1155","Fultz,P.N.",11676
"1156","Fultz,P.N.",11676
"1157","Fultz,P.N.",11676
"1158","Decker,J.",11676
"1159","Decker,J.",11676
"1160","Decker,J.",11676
"1161","Decker,J.",11676
"1162","Girard,M.",11676
"1163","Girard,M.",11676
"1164","Girard,M.",11676
"1165","Shaw,G.M.",11676
"1166","Shaw,G.M.",11676
"1167","Hahn,B.H.",11676
"1168","Schwartz,D.H.",11676
"1169","Schwartz,D.H.",11676
"1170","Schwartz,D.H.",11676
"1171","Laeyendecker,O.L.",11676
"1172","Laeyendecker,O.L.",11676
"1173","Song,H.",11676
"1174","Schwartz,D.H.",11676
"1175","Schwartz,D.H.",11676
"1176","Schwartz,D.H.",11676
"1177","Laeyendecker,O.L.",11676
"1178","Laeyendecker,O.L.",11676
"1179","Song,H.",11676
"1180","Smith,O.P.",12049
"1181","Smith,O.P.",12049
"1182","Smith,O.P.",12049
"1183","Smith,O.P.",12049
"1184","Smith,O.P.",12049
"1185","Smith,O.P.",12049
"1186","Durkin,S.",12049
"1187","Durkin,S.",12049
"1188","Durkin,S.",12049
"1189","Durkin,S.",12049
"1190","Durkin,S.",12049
"1191","Luster,D.L.",12049
"1192","Luster,D.L.",12049
"1193","Luster,D.L.",12049
"1194","Luster,D.L.",12049
"1195","McDaniel,L.L.",12049
"1196","McDaniel,L.L.",12049
"1197","McDaniel,L.L.",12049
"1198","Maratos,M.",12049
"1199","Maratos,M.",12049
"1200","Russo,A.J.",12049
"1201","Miller,A.D.",11786
"1202","Widell,A.",11103
"1203","Widell,A.",11103
"1204","Widell,A.",11103
"1205","Zhang,Y.-Y.",11103
"1206","Zhang,Y.-Y.",11103
"1207","Andersson-Gare,B.",11103
"1208","Andresdottir,V.",2169971
"1209","Andresdottir,V.",2169971
"1210","Tang,X.",2169971
"1211","Kyaw-Zin-Thant",11060
"1212","Diaz,R.S.",11676
"1213","Diaz,R.S.",11676
"1214","deOliveira,C.F.",11676
"1215","Diaz,R.S.",11676
"1216","Diaz,R.S.",11676
"1217","deOliveira,C.F.",11676
"1218","Bohenzky,R.A.",37296
"1219","Bohenzky,R.A.",37296
"1220","Bohenzky,R.A.",37296
"1221","Bohenzky,R.A.",37296
"1222","Bohenzky,R.A.",37296
"1223","Bohenzky,R.A.",37296
"1224","Russo,J.J.",37296
"1225","Russo,J.J.",37296
"1226","Russo,J.J.",37296
"1227","Russo,J.J.",37296
"1228","Russo,J.J.",37296
"1229","Edelman,I.S.",37296
"1230","Edelman,I.S.",37296
"1231","Edelman,I.S.",37296
"1232","Edelman,I.S.",37296
"1233","Chang,Y.",37296
"1234","Chang,Y.",37296
"1235","Chang,Y.",37296
"1236","Moore,P.S.",37296
"1237","Moore,P.S.",37296
"1238","Cesarman,E.",37296
"1239","Berke,T.",37299
"1240","Berke,T.",37299
"1241","Berke,T.",37299
"1242","Zhong,W.M.",37299
"1243","Zhong,W.M.",37299
"1244","Matson,D.O.",37299
"1245","Hjelle,B.L.",46920
"1246","Hjelle,B.L.",46920
"1247","Torrez-Martinez,N.",46920
"1248","Diaz,R.S.",11676
"1249","Diaz,R.S.",11676
"1250","deOliveira,C.F.",11676
"1251","Andresdottir,V.",2169971
"1252","Andresdottir,V.",2169971
"1253","Tang,X.",2169971
"1254","Ballagi-Pordany,A.",11176
"1255","Ballagi-Pordany,A.",11176
"1256","Ballagi-Pordany,A.",11176
"1257","Ballagi-Pordany,A.",11176
"1258","Ballagi-Pordany,A.",11176
"1259","Lagerkvist,A.",11176
"1260","Lagerkvist,A.",11176
"1261","Lagerkvist,A.",11176
"1262","Lagerkvist,A.",11176
"1263","Baranyi,J.",11176
"1264","Baranyi,J.",11176
"1265","Baranyi,J.",11176
"1266","Landegren,U.",11176
"1267","Landegren,U.",11176
"1268","Belak,S.",11176
"1269","Plikat,U.",11676
"1270","Plikat,U.",11676
"1271","Nieselt-Struwe,K.",11676
"1272","Ma,Y.",10533
"1273","Weaver,S.C.",11024
"1274","Weaver,S.C.",11024
"1275","Cilnis,M.J.",11024
"1276","Sapats,S.I.",11120
"1277","Sapats,S.I.",11120
"1278","Sapats,S.I.",11120
"1279","Ashton,F.",11120
"1280","Ashton,F.",11120
"1281","Wright,P.J.",11120
"1282","Michael,N.L.",11676
"1283","Michael,N.L.",11676
"1284","Michael,N.L.",11676
"1285","Michael,N.L.",11676
"1286","Michael,N.L.",11676
"1287","Brown,A.E.",11676
"1288","Brown,A.E.",11676
"1289","Brown,A.E.",11676
"1290","Brown,A.E.",11676
"1291","Voigt,R.F.",11676
"1292","Voigt,R.F.",11676
"1293","Voigt,R.F.",11676
"1294","Frankel,S.S.",11676
"1295","Frankel,S.S.",11676
"1296","Birx,D.L.",11676
"1297","Morimoto,K.",11292
"1298","Morimoto,K.",11292
"1299","Morimoto,K.",11292
"1300","Morimoto,K.",11292
"1301","Morimoto,K.",11292
"1302","Morimoto,K.",11292
"1303","Morimoto,K.",11292
"1304","Patel,M.",11292
"1305","Patel,M.",11292
"1306","Patel,M.",11292
"1307","Patel,M.",11292
"1308","Patel,M.",11292
"1309","Patel,M.",11292
"1310","Corisdeo,S.",11292
"1311","Corisdeo,S.",11292
"1312","Corisdeo,S.",11292
"1313","Corisdeo,S.",11292
"1314","Corisdeo,S.",11292
"1315","Hooper,D.C.",11292
"1316","Hooper,D.C.",11292
"1317","Hooper,D.C.",11292
"1318","Hooper,D.C.",11292
"1319","Fu,Z.F.",11292
"1320","Fu,Z.F.",11292
"1321","Fu,Z.F.",11292
"1322","Rupprecht,C.E.",11292
"1323","Rupprecht,C.E.",11292
"1324","Koprowski,H.",11292
"1325","Lin,M.T.",11908
"1326","Lin,M.T.",11908
"1327","Lin,M.T.",11908
"1328","Lin,M.T.",11908
"1329","Lin,M.T.",11908
"1330","Lin,M.T.",11908
"1331","Yang,Y.C.",11908
"1332","Yang,Y.C.",11908
"1333","Yang,Y.C.",11908
"1334","Yang,Y.C.",11908
"1335","Yang,Y.C.",11908
"1336","Chen,P.J.",11908
"1337","Chen,P.J.",11908
"1338","Chen,P.J.",11908
"1339","Chen,P.J.",11908
"1340","Tang,J.L.",11908
"1341","Tang,J.L.",11908
"1342","Tang,J.L.",11908
"1343","Tseng,L.H.",11908
"1344","Tseng,L.H.",11908
"1345","Wang,C.W",11908
"1346","Lin,M.T.",11908
"1347","Lin,M.T.",11908
"1348","Lin,M.T.",11908
"1349","Lin,M.T.",11908
"1350","Lin,M.T.",11908
"1351","Lin,M.T.",11908
"1352","Lin,M.T.",11908
"1353","Yang,Y.C.",11908
"1354","Yang,Y.C.",11908
"1355","Yang,Y.C.",11908
"1356","Yang,Y.C.",11908
"1357","Yang,Y.C.",11908
"1358","Yang,Y.C.",11908
"1359","Chen,P.J.",11908
"1360","Chen,P.J.",11908
"1361","Chen,P.J.",11908
"1362","Chen,P.J.",11908
"1363","Chen,P.J.",11908
"1364","Tang,J.L.",11908
"1365","Tang,J.L.",11908
"1366","Tang,J.L.",11908
"1367","Tang,J.L.",11908
"1368","Chuang,S.E.",11908
"1369","Chuang,S.E.",11908
"1370","Chuang,S.E.",11908
"1371","Tseng,L.H.",11908
"1372","Tseng,L.H.",11908
"1373","Wu,Y.L.",11908
"1374","Michael,N.L.",11676
"1375","Michael,N.L.",11676
"1376","Michael,N.L.",11676
"1377","Michael,N.L.",11676
"1378","Michael,N.L.",11676
"1379","Brown,A.E.",11676
"1380","Brown,A.E.",11676
"1381","Brown,A.E.",11676
"1382","Brown,A.E.",11676
"1383","Voigt,R.F.",11676
"1384","Voigt,R.F.",11676
"1385","Voigt,R.F.",11676
"1386","Frankel,S.S.",11676
"1387","Frankel,S.S.",11676
"1388","Birx,D.L.",11676
"1389","Braaten,D.",11676
"1390","Zachar,V.",11676
"1391","Zachar,V.",11676
"1392","Zachar,V.",11676
"1393","Zachar,V.",11676
"1394","Zachar,V.",11676
"1395","Zachar,V.",11676
"1396","Zachar,V.",11676
"1397","Zachar,V.",11676
"1398","Mayer,V.",11676
"1399","Mayer,V.",11676
"1400","Mayer,V.",11676
"1401","Mayer,V.",11676
"1402","Mayer,V.",11676
"1403","Mayer,V.",11676
"1404","Mayer,V.",11676
"1405","Zacharova,V.",11676
"1406","Zacharova,V.",11676
"1407","Zacharova,V.",11676
"1408","Zacharova,V.",11676
"1409","Zacharova,V.",11676
"1410","Zacharova,V.",11676
"1411","Schmidtmayerova,H.",11676
"1412","Schmidtmayerova,H.",11676
"1413","Schmidtmayerova,H.",11676
"1414","Schmidtmayerova,H.",11676
"1415","Schmidtmayerova,H.",11676
"1416","Kasanicka,J.",11676
"1417","Kasanicka,J.",11676
"1418","Kasanicka,J.",11676
"1419","Kasanicka,J.",11676
"1420","Mokras,M.",11676
"1421","Mokras,M.",11676
"1422","Mokras,M.",11676
"1423","Liu,X.",11676
"1424","Liu,X.",11676
"1425","Goustin,A.S.",11676
"1426","Estabrook,E.M.",12330
"1427","Estabrook,E.M.",12330
"1428","Estabrook,E.M.",12330
"1429","Suyenaga,K.",12330
"1430","Suyenaga,K.",12330
"1431","Tsai,J.H.",12330
"1432","Attoui,H.",46839
"1433","Attoui,H.",46839
"1434","Attoui,H.",46839
"1435","Attoui,H.",46839
"1436","Attoui,H.",46839
"1437","Attoui,H.",46839
"1438","Abed,Y.",46839
"1439","Abed,Y.",46839
"1440","Abed,Y.",46839
"1441","Abed,Y.",46839
"1442","Abed,Y.",46839
"1443","De Micco,P.H.",46839
"1444","De Micco,P.H.",46839
"1445","De Micco,P.H.",46839
"1446","De Micco,P.H.",46839
"1447","de Lamballerie,X.",46839
"1448","de Lamballerie,X.",46839
"1449","de Lamballerie,X.",46839
"1450","Charrel,R.N.",46839
"1451","Charrel,R.N.",46839
"1452","Biagini,P.",46839
"1453","Farrell,H.E.",10366
"1454","Farrell,H.E.",10366
"1455","Rawlinson,W.D.",10366
"1456","Gong,Y.",11099
"1457","Gong,Y.",11099
"1458","Gong,Y.",11099
"1459","Gong,Y.",11099
"1460","Gong,Y.",11099
"1461","Trowbridge,R.",11099
"1462","Trowbridge,R.",11099
"1463","Trowbridge,R.",11099
"1464","Trowbridge,R.",11099
"1465","Macnaughton,T.",11099
"1466","Macnaughton,T.",11099
"1467","Macnaughton,T.",11099
"1468","Westaway,E.",11099
"1469","Westaway,E.",11099
"1470","Shannon,A.",11099
"1471","Aleman,M.E.",41460
"1472","Reis,J.K.P.",11665
"1473","Reis,J.K.P.",11665
"1474","Reis,J.K.P.",11665
"1475","Reis,J.K.P.",11665
"1476","Ferraz,I.B.F.",11665
"1477","Ferraz,I.B.F.",11665
"1478","Ferraz,I.B.F.",11665
"1479","Leite,R.C.",11665
"1480","Leite,R.C.",11665
"1481","Kroon,E.G.",11665
"1482","Kang,W.",28289
"1483","Kang,W.",28289
"1484","Kang,W.",28289
"1485","Crook,N.E.",28289
"1486","Crook,N.E.",28289
"1487","Winstanley,D.",28289
"1488","Crook,N.E.",28289
"1489","Crook,N.E.",28289
"1490","Crook,N.E.",28289
"1491","James,J.D.",28289
"1492","James,J.D.",28289
"1493","Smith,I.R.L.",28289
"1494","Milne,R.S.B.",10359
"1495","Milne,R.S.B.",10359
"1496","Mathers,K.E.",10359
"1497","Sherwood,J.L.",31741
"1498","Sherwood,J.L.",31741
"1499","Chenault,K.D.",31741
"1500","Barrie,K.A.",11676
"1501","Barrie,K.A.",11676
"1502","Barrie,K.A.",11676
"1503","Barrie,K.A.",11676
"1504","Barrie,K.A.",11676
"1505","Barrie,K.A.",11676
"1506","Perez,E.E.",11676
"1507","Perez,E.E.",11676
"1508","Perez,E.E.",11676
"1509","Perez,E.E.",11676
"1510","Perez,E.E.",11676
"1511","Lamers,S.L.",11676
"1512","Lamers,S.L.",11676
"1513","Lamers,S.L.",11676
"1514","Lamers,S.L.",11676
"1515","Farmerie,W.G.",11676
"1516","Farmerie,W.G.",11676
"1517","Farmerie,W.G.",11676
"1518","Dunn,B.M.",11676
"1519","Dunn,B.M.",11676
"1520","Sleasman,J.W.",11676
"1521","Novotny,M.J.",10298
"1522","Carpenter,M.A.",11232
"1523","Carpenter,M.A.",11232
"1524","Carpenter,M.A.",11232
"1525","Carpenter,M.A.",11232
"1526","Roelke-Parker,M.E.",11232
"1527","Roelke-Parker,M.E.",11232
"1528","Roelke-Parker,M.E.",11232
"1529","Appel,M.J.E.",11232
"1530","Appel,M.J.E.",11232
"1531","Munson,L.",11232
"1532","Tachedjian,G.",11676
"1533","Tachedjian,G.",11676
"1534","Tachedjian,G.",11676
"1535","Tachedjian,G.",11676
"1536","Mellors,J.",11676
"1537","Mellors,J.",11676
"1538","Mellors,J.",11676
"1539","Bazmi,H.",11676
"1540","Bazmi,H.",11676
"1541","Birch,C.",11676
"1542","Mummidi,S.",10927
"1543","Mummidi,S.",10927
"1544","Mummidi,S.",10927
"1545","Mummidi,S.",10927
"1546","Brooks,M.A.",10927
"1547","Brooks,M.A.",10927
"1548","Brooks,M.A.",10927
"1549","Paul,P.S.",10927
"1550","Paul,P.S.",10927
"1551","Lyoo,Y.S.",10927
"1552","Sherwood,J.L.",31741
"1553","Sherwood,J.L.",31741
"1554","Chenault,K.D.",31741
"1555","Carr,J.K.",11676
"1556","Carr,J.K.",11676
"1557","Carr,J.K.",11676
"1558","Carr,J.K.",11676
"1559","Carr,J.K.",11676
"1560","Carr,J.K.",11676
"1561","Carr,J.K.",11676
"1562","Carr,J.K.",11676
"1563","Salminen,M.O.",11676
"1564","Salminen,M.O.",11676
"1565","Salminen,M.O.",11676
"1566","Salminen,M.O.",11676
"1567","Salminen,M.O.",11676
"1568","Salminen,M.O.",11676
"1569","Salminen,M.O.",11676
"1570","Gotte,D.R.",11676
"1571","Gotte,D.R.",11676
"1572","Gotte,D.R.",11676
"1573","Gotte,D.R.",11676
"1574","Gotte,D.R.",11676
"1575","Gotte,D.R.",11676
"1576","Artenstein,A.W.",11676
"1577","Artenstein,A.W.",11676
"1578","Artenstein,A.W.",11676
"1579","Artenstein,A.W.",11676
"1580","Artenstein,A.W.",11676
"1581","Hegerich,P.A.",11676
"1582","Hegerich,P.A.",11676
"1583","Hegerich,P.A.",11676
"1584","Hegerich,P.A.",11676
"1585","St.",11676
"1586","St.",11676
"1587","St.",11676
"1588","Louis,D.",11676
"1589","Louis,D.",11676
"1590","Burke,D.S.",11676
"1591","Pisano,M.R.",11089
"1592","Pisano,M.R.",11089
"1593","Tolou,H.",11089
"1594","Gould,A.R.",11977
"1595","Gould,A.R.",11977
"1596","Gould,A.R.",11977
"1597","Gould,A.R.",11977
"1598","Gould,A.R.",11977
"1599","Gould,A.R.",11977
"1600","Kattenbelt,J.A.",11977
"1601","Kattenbelt,J.A.",11977
"1602","Kattenbelt,J.A.",11977
"1603","Kattenbelt,J.A.",11977
"1604","Kattenbelt,J.A.",11977
"1605","Lenghaus,C.",11977
"1606","Lenghaus,C.",11977
"1607","Lenghaus,C.",11977
"1608","Lenghaus,C.",11977
"1609","Morrissy,C.",11977
"1610","Morrissy,C.",11977
"1611","Morrissy,C.",11977
"1612","Chamberlain,T.",11977
"1613","Chamberlain,T.",11977
"1614","Collins,B.J.",11977
"1615","Scholthof,K.-B.G.",40279
"1616","Lu,M.",271108
"1617","Vilcek,S.",11246
"1618","Vilcek,S.",11246
"1619","Vilcek,S.",11246
"1620","Vilcek,S.",11246
"1621","Elvander,M.",11246
"1622","Elvander,M.",11246
"1623","Elvander,M.",11246
"1624","Uttenthal,A.",11246
"1625","Uttenthal,A.",11246
"1626","Ballagi-Pordany,A.",11246
"1627","Asgari,S.",47223
"1628","Songsivilai,S.",11103
"1629","Songsivilai,S.",11103
"1630","Dharakul,T.",11103
"1631","Xu,L.",12196
"1632","de Mattos,C.C.",40051
"1633","de Mattos,C.C.",40051
"1634","de Mattos,C.C.",40051
"1635","de Mattos,C.C.",40051
"1636","de Mattos,C.C.",40051
"1637","de Mattos,C.A.",40051
"1638","de Mattos,C.A.",40051
"1639","de Mattos,C.A.",40051
"1640","de Mattos,C.A.",40051
"1641","MacLachlan,N.J.",40051
"1642","MacLachlan,N.J.",40051
"1643","MacLachlan,N.J.",40051
"1644","Giavedoni,L.D.",40051
"1645","Giavedoni,L.D.",40051
"1646","Yilma,T.",40051
"1647","Sherefa,K.",11676
"1648","Sherefa,K.",11676
"1649","Johansson,B.",11676
"1650","Fultz,P.N.",11676
"1651","Milne,R.S.B.",10359
"1652","Milne,R.S.B.",10359
"1653","Mathers,K.E.",10359
"1654","Barr,M.C.",11673
"1655","Barr,M.C.",11673
"1656","Barr,M.C.",11673
"1657","Zou,L.",11673
"1658","Zou,L.",11673
"1659","Hoose,W.",11673
"1660","Gould,A.R.",47465
"1661","Rivera-Bustamante,R.F.",223301
"1662","Rivera-Bustamante,R.F.",223301
"1663","Torres-Pacheco,I.",223301
"1664","Brown,J.K.",47838
"1665","Brown,J.K.",47838
"1666","Torres-Pacheco,I.",47838
"1667","Chebloune,Y.",11663
"1668","Chebloune,Y.",11663
"1669","Chebloune,Y.",11663
"1670","Chebloune,Y.",11663
"1671","Karr,B.M.",11663
"1672","Karr,B.M.",11663
"1673","Karr,B.M.",11663
"1674","Scheffer,D.M.",11663
"1675","Scheffer,D.M.",11663
"1676","Leung,K.K.",11663
"1677","Choi,Y.-G.",48069
"1678","Takehisa,J.",11676
"1679","Takehisa,J.",11676
"1680","Takehisa,J.",11676
"1681","Takehisa,J.",11676
"1682","Takehisa,J.",11676
"1683","Takehisa,J.",11676
"1684","Takehisa,J.",11676
"1685","Takehisa,J.",11676
"1686","Zekeng,L.",11676
"1687","Zekeng,L.",11676
"1688","Zekeng,L.",11676
"1689","Zekeng,L.",11676
"1690","Zekeng,L.",11676
"1691","Zekeng,L.",11676
"1692","Zekeng,L.",11676
"1693","Miura,T.",11676
"1694","Miura,T.",11676
"1695","Miura,T.",11676
"1696","Miura,T.",11676
"1697","Miura,T.",11676
"1698","Miura,T.",11676
"1699","Ido,E.",11676
"1700","Ido,E.",11676
"1701","Ido,E.",11676
"1702","Ido,E.",11676
"1703","Ido,E.",11676
"1704","Yamashita,M.",11676
"1705","Yamashita,M.",11676
"1706","Yamashita,M.",11676
"1707","Yamashita,M.",11676
"1708","Mboudjeka,I.",11676
"1709","Mboudjeka,I.",11676
"1710","Mboudjeka,I.",11676
"1711","Gurtler,L.G.",11676
"1712","Gurtler,L.G.",11676
"1713","Hayami,M.",11676
"1714","Habili,N.",47985
"1715","Habili,N.",47985
"1716","Fazeli,C.F.",47985
"1717","Bode,L.",1714621
"1718","Bode,L.",1714621
"1719","Bode,L.",1714621
"1720","Duerrwald,R.",1714621
"1721","Duerrwald,R.",1714621
"1722","Ludwig,H.",1714621
"1723","Badge,J.L.",48200
"1724","Palombo,E.A.",10946
"1725","Ong,C.-K.",333761
"1726","Ong,C.-K.",333761
"1727","Ong,C.-K.",333761
"1728","Ong,C.-K.",333761
